CustomerID,Customer_Score,Customer_Type,Segment,Risk_Status,Priority_Flag,Actual_Revenue,Predicted_Revenue,Prediction_Error,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,HVC_Score,RFM_Segment
12559.0,14.932266002211815,Regular,Hibernating,Medium Risk,NORMAL,561.7099999999999,1761.2060162422706,1199.4960162422708,311,2,561.7099999999999,1,2,3,2.1,12
12560.0,44.109636369887916,High-Value,Potential_Loyalists,Low Risk,HIGH,2134.01,2903.7702487694105,769.7602487694103,5,3,2134.01,5,3,5,4.4,53
12561.0,0.6927934498264512,Regular,Hibernating,High Risk,MEDIUM,238.85,452.6131107483054,213.76311074830542,303,1,238.85,1,1,1,1.0,11
12562.0,51.903943021909065,High-Value,Champions,Low Risk,HIGH,3781.74,3690.5918897331703,-91.14811026682946,8,7,3781.74,5,5,5,5.0,55
12564.0,5.934506833960245,Regular,Hibernating,High Risk,MEDIUM,456.9,1098.8279354590352,641.9279354590352,261,1,456.9,1,1,2,1.4,11
12565.0,0.6777834536996907,Regular,Hibernating,High Risk,MEDIUM,145.92000000000002,412.48425296608934,266.5642529660893,289,1,145.92000000000002,1,1,1,1.0,11
12566.0,9.56551952876633,Regular,Hibernating,Medium Risk,NORMAL,351.65,780.7182832184828,429.06828321848286,86,1,351.65,2,1,2,1.7,21
12567.0,48.81579685050524,High-Value,Loyal_Customers,Low Risk,HIGH,9401.28,5460.041923967353,-3941.2380760326478,23,10,9401.28,4,5,5,4.7,45
12569.0,57.850921302088835,High-Value,Champions,Low Risk,HIGH,4124.6900000000005,19589.692970365424,15465.002970365424,2,32,4124.6900000000005,5,5,5,5.0,55
12571.0,22.278990655682133,Regular,About_to_Sleep,Low Risk,NORMAL,519.61,1351.4281235322417,831.8181235322417,40,2,519.61,3,2,3,2.7,32
12572.0,35.169772900982416,Regular,Potential_Loyalists,Low Risk,NORMAL,1020.42,2396.174905146152,1375.754905146152,9,2,1020.42,5,2,4,3.7,52
12573.0,0.611310613709752,Regular,Hibernating,High Risk,MEDIUM,160.54,234.77073993056115,74.23073993056116,227,1,160.54,1,1,1,1.0,11
12574.0,0.7067313033727286,Regular,Hibernating,High Risk,MEDIUM,218.45,489.87562154607735,271.42562154607737,316,1,218.45,1,1,1,1.0,11
12576.0,35.11439923672748,Regular,Loyal_Customers,Low Risk,NORMAL,1315.83,2248.1347671607145,932.3047671607146,36,5,1315.83,3,4,4,3.7,34
12577.0,25.931038609493065,Regular,Need_Attention,Low Risk,NORMAL,657.8,1089.5557221136785,431.75572211367853,35,3,657.8,3,3,3,3.0,33
12578.0,36.650744338071696,High-Value,Potential_Loyalists,Low Risk,HIGH,2794.51,3013.67139697971,219.16139697970993,21,2,2794.51,4,2,5,3.8,42
12579.0,9.556942388122467,Regular,Hibernating,Medium Risk,NORMAL,440.42,757.7875073429307,317.36750734293065,78,1,440.42,2,1,2,1.7,21
12580.0,5.919496837833484,Regular,Hibernating,High Risk,MEDIUM,415.7000000000001,1058.6990776768191,642.9990776768191,247,1,415.7000000000001,1,1,2,1.4,11
12581.0,8.048095243940631,Regular,About_to_Sleep,Medium Risk,NORMAL,197.71,65.76599391382842,-131.94400608617158,40,1,197.71,3,1,1,1.6,31
12582.0,14.855071736417049,Regular,Hibernating,Medium Risk,NORMAL,511.3599999999999,1554.8290333623024,1043.4690333623025,239,2,511.3599999999999,1,2,3,2.1,12
12583.0,53.803673872418706,High-Value,Champions,Low Risk,HIGH,7281.379999999999,8769.475886823404,1488.0958868234047,3,15,7281.379999999999,5,5,5,5.0,55
12584.0,52.37592734244015,High-Value,Champions,Low Risk,HIGH,2338.1500000000005,4952.430434798508,2614.2804347985075,4,9,2338.1500000000005,5,5,5,5.0,55
12585.0,20.136454396028707,Regular,Hibernating,Medium Risk,NORMAL,2040.1,2307.098696497461,266.99869649746097,234,2,2040.1,1,2,4,2.5,12
12586.0,11.842073610980112,Regular,Promising,Medium Risk,NORMAL,196.94000000000003,183.34108330876438,-13.598916691235644,17,1,196.94000000000003,4,1,1,1.9,41
12587.0,15.651061974146359,Regular,New_Customers,Medium Risk,NORMAL,144.0,341.0450304859164,197.0450304859164,8,1,144.0,5,1,1,2.2,51
12588.0,8.047023101360148,Regular,About_to_Sleep,Medium Risk,NORMAL,214.9,62.89964692938452,-152.0003530706155,39,1,214.9,3,1,1,1.6,31
12589.0,26.085834733687406,Regular,Potential_Loyalists,Low Risk,NORMAL,646.6800000000001,1503.3993767405052,856.7193767405051,29,2,646.6800000000001,4,2,3,3.0,42
12590.0,25.398538489191676,High-Value,Hibernating,Medium Risk,HIGH,9864.26,3007.7741139126265,-6856.485886087374,211,2,9864.26,1,2,5,2.9,12
12591.0,5.994546818467286,Regular,Hibernating,High Risk,MEDIUM,452.85,1259.3433665878995,806.4933665878995,317,1,452.85,1,1,2,1.4,11
12592.0,13.229361050962575,Regular,Hibernating,Medium Risk,NORMAL,437.6,550.3756986288038,112.77569862880375,92,2,437.6,2,2,2,2.0,22
12593.0,16.90499614154413,Regular,At_Risk,Medium Risk,NORMAL,418.0999999999999,351.56293086800883,-66.53706913199107,109,3,418.0999999999999,2,3,2,2.3,23
12594.0,45.0132413428219,High-Value,Loyal_Customers,Low Risk,HIGH,3338.2200000000003,5319.5360586968645,1981.3160586968643,38,10,3338.2200000000003,3,5,5,4.4,35
12596.0,22.290784224067444,Regular,About_to_Sleep,Low Risk,NORMAL,618.27,1382.9579403611258,764.6879403611258,51,2,618.27,3,2,3,2.7,32
12597.0,43.96341738633743,High-Value,Loyal_Customers,Low Risk,HIGH,3811.2199999999993,2512.857370018136,-1298.3626299818634,19,4,3811.2199999999993,4,4,5,4.4,44
12598.0,52.144223752496536,High-Value,Champions,Low Risk,HIGH,3023.08,4332.976550203615,1309.8965502036153,10,8,3023.08,5,5,5,5.0,55
12599.0,42.82107699719455,Regular,Loyal_Customers,Low Risk,NORMAL,1032.5800000000004,2800.682708311968,1768.1027083119675,29,7,1032.5800000000004,4,5,4,4.300000000000001,45
12600.0,48.822229705988136,High-Value,Loyal_Customers,Low Risk,HIGH,2599.04,5477.240005874017,2878.200005874017,29,10,2599.04,4,5,5,4.7,45
12601.0,22.355490528826593,Regular,At_Risk,Medium Risk,NORMAL,577.0600000000001,1555.948664633417,978.8886646334169,190,5,577.0600000000001,1,4,3,2.7,14
12602.0,8.068465952969806,Regular,About_to_Sleep,Medium Risk,NORMAL,153.12,120.22658661826449,-32.89341338173551,59,1,153.12,3,1,1,1.6,31
12603.0,22.42092106891068,Regular,Promising,Medium Risk,NORMAL,739.1999999999999,1730.8756143457406,991.6756143457407,22,1,739.1999999999999,4,1,3,2.7,41
12604.0,13.215423197416298,Regular,Hibernating,Low Risk,NORMAL,254.18,513.1131878310318,258.93318783103183,79,2,254.18,2,2,2,2.0,22
12607.0,23.929768213092512,Regular,About_to_Sleep,Medium Risk,NORMAL,1579.51,2422.8971277748433,843.3871277748433,60,1,1579.51,3,1,4,2.8,31
12609.0,27.445246466577316,Regular,At_Risk,Low Risk,NORMAL,1126.85,1795.9089704650012,669.0589704650013,78,3,1126.85,2,3,4,3.1,23
12610.0,44.20584240208587,High-Value,Loyal_Customers,Low Risk,HIGH,2099.54,3160.974724457469,1061.4347244574692,23,5,2099.54,4,4,5,4.4,44
12611.0,23.921191072448647,Regular,About_to_Sleep,Medium Risk,NORMAL,1193.32,2399.966351899291,1206.6463518992912,52,1,1193.32,3,1,4,2.8,31
12612.0,14.839397190314612,Regular,Hibernating,Medium Risk,NORMAL,704.04,1512.9235174625326,808.8835174625326,74,1,704.04,2,1,3,2.1,21
12613.0,40.423657603431685,High-Value,Loyal_Customers,Low Risk,HIGH,3344.38,3074.9294518914176,-269.45054810858255,57,5,3344.38,3,4,5,4.1,34
12614.0,5.952733257828453,Regular,Hibernating,High Risk,MEDIUM,315.6,1147.5558341945832,831.9558341945832,278,1,315.6,1,1,2,1.4,11
12615.0,47.763828608859804,High-Value,Champions,Low Risk,HIGH,2291.19,2647.630541319736,356.440541319736,2,4,2291.19,5,4,5,4.7,54
12616.0,18.519320851218104,Regular,Hibernating,Medium Risk,NORMAL,713.3,1325.5761376395137,612.2761376395138,95,2,713.3,2,2,3,2.4000000000000004,22
12617.0,17.14168269445998,Regular,Promising,Medium Risk,NORMAL,355.53000000000003,984.3386451794706,628.8086451794707,29,1,355.53000000000003,4,1,2,2.3,41
12618.0,11.847434323882526,Regular,Promising,Medium Risk,NORMAL,177.31,197.67281823098438,20.362818230984374,22,1,177.31,4,1,1,1.9,41
12619.0,48.570155407015356,High-Value,Loyal_Customers,Low Risk,HIGH,3641.24,4803.325528574688,1162.0855285746884,16,9,3641.24,4,5,5,4.7,45
12620.0,35.014976776788075,Regular,Potential_Loyalists,Low Risk,NORMAL,1339.41,1982.3312505193246,642.9212505193245,15,3,1339.41,4,3,4,3.7,43
12621.0,54.99328395697076,High-Value,Champions,Low Risk,HIGH,13689.67,11949.869372346742,-1739.8006276532578,2,20,13689.67,5,5,5,5.0,55
12622.0,0.6166713266121665,Regular,Hibernating,High Risk,MEDIUM,180.09999999999997,249.10247485278114,69.00247485278118,232,1,180.09999999999997,1,1,1,1.0,11
12623.0,5.950588972667488,Regular,Hibernating,High Risk,MEDIUM,305.1,1141.8231402256954,836.7231402256954,276,1,305.1,1,1,2,1.4,11
12624.0,18.531114419603416,Regular,Hibernating,Medium Risk,NORMAL,641.13,1357.1059544683974,715.9759544683974,106,2,641.13,2,2,3,2.4000000000000004,22
12625.0,25.39961063177216,High-Value,Hibernating,Medium Risk,HIGH,2683.82,3010.6404608970706,326.82046089707046,212,2,2683.82,1,2,5,2.9,12
12626.0,48.57766040507873,High-Value,Loyal_Customers,Low Risk,HIGH,6620.48,4823.389957465796,-1797.0900425342033,23,9,6620.48,4,5,5,4.7,45
12627.0,51.907159449650514,High-Value,Champions,Low Risk,HIGH,4478.530000000001,3699.1909306865027,-779.3390693134979,11,7,4478.530000000001,5,5,5,5.0,55
12628.0,33.53507748227927,Regular,Potential_Loyalists,Low Risk,NORMAL,786.4599999999999,1367.7011056702102,581.2411056702102,4,3,786.4599999999999,5,3,3,3.6,53
12630.0,35.1708450435629,Regular,Potential_Loyalists,Low Risk,NORMAL,1270.88,2399.0412521305952,1128.1612521305951,10,2,1270.88,5,2,4,3.7,52
12631.0,18.639808412836995,Regular,About_to_Sleep,Medium Risk,NORMAL,640.5,1647.6966887641327,1007.1966887641327,57,1,640.5,3,1,3,2.4000000000000004,31
12633.0,40.187665443166146,High-Value,Loyal_Customers,Low Risk,HIGH,2163.98,2444.0101793587482,280.0301793587482,59,4,2163.98,3,4,5,4.1,34
12635.0,23.800703510829756,Regular,Hibernating,Low Risk,NORMAL,1689.1800000000003,2077.845800774672,388.6658007746719,90,2,1689.1800000000003,2,2,4,2.8,22
12637.0,44.56806058680289,High-Value,Loyal_Customers,Low Risk,HIGH,6021.9,4129.3561882426275,-1892.5438117573722,67,8,6021.9,3,5,5,4.4,35
12638.0,22.432714637295994,Regular,Promising,Medium Risk,NORMAL,671.69,1762.4054311746247,1090.7154311746247,33,1,671.69,4,1,3,2.7,41
12639.0,5.910919697189621,Regular,Hibernating,High Risk,MEDIUM,486.1,1035.7683018012674,549.6683018012674,239,1,486.1,1,1,2,1.4,11
12640.0,35.024626060012416,Regular,Potential_Loyalists,Low Risk,NORMAL,1174.58,2008.1283733793205,833.5483733793205,24,3,1174.58,4,3,4,3.7,43
12641.0,4.309868291086255,Regular,Hibernating,High Risk,MEDIUM,185.9,97.24094770998067,-88.65905229001933,115,1,185.9,2,1,1,1.2999999999999998,21
12642.0,35.0256982025929,Regular,Potential_Loyalists,Low Risk,NORMAL,1013.26,2010.9947203637646,997.7347203637646,25,3,1013.26,4,3,4,3.7,43
12643.0,40.338550746968735,High-Value,Cant_Loose,Medium Risk,HIGH,3344.6399999999994,2847.3983512534505,-497.2416487465489,128,6,3344.6399999999994,2,5,5,4.1,25
12644.0,9.612693802307577,Regular,Hibernating,High Risk,MEDIUM,477.91,906.8375505340189,428.92755053401885,130,1,477.91,2,1,2,1.7,21
12645.0,34.87411850614001,Regular,Loyal_Customers,Low Risk,NORMAL,1775.1800000000003,1605.7501066902698,-169.42989330973046,34,4,1775.1800000000003,3,4,4,3.7,34
12646.0,35.16548433066048,Regular,Potential_Loyalists,Low Risk,NORMAL,1346.97,2384.7095172083755,1037.7395172083754,5,2,1346.97,5,2,4,3.7,52
12647.0,49.29099759877777,High-Value,Loyal_Customers,Low Risk,HIGH,3722.82,6730.479509986022,3007.659509986022,22,12,3722.82,4,5,5,4.7,45
12648.0,9.639497366819649,Regular,Hibernating,High Risk,MEDIUM,318.04999999999995,978.4962251451191,660.4462251451191,155,1,318.04999999999995,2,1,2,1.7,21
12649.0,22.189595228897247,Regular,At_Risk,Medium Risk,NORMAL,623.51,1112.431634956499,488.921634956499,107,3,623.51,2,3,3,2.7,23
12650.0,20.932444633758017,Regular,New_Customers,Medium Risk,NORMAL,314.44,1093.3146936210744,778.8746936210744,3,1,314.44,5,1,2,2.6,51
12651.0,0.7271020124019034,Regular,Hibernating,High Risk,MEDIUM,114.0,544.3362142505136,430.33621425051365,335,1,114.0,1,1,1,1.0,11
12652.0,11.296300187108129,Regular,Hibernating,High Risk,MEDIUM,919.98,2066.0736224274942,1146.0936224274942,331,1,919.98,1,1,3,1.8000000000000005,11
12653.0,29.15070329559233,High-Value,Hibernating,Medium Risk,HIGH,2209.85,3013.561670914247,803.711670914247,149,2,2209.85,2,2,5,3.2,22
12654.0,37.43812759248251,Regular,Champions,Low Risk,NORMAL,601.9799999999999,1776.8768345665324,1174.8968345665326,11,5,601.9799999999999,5,4,3,3.9,54
12656.0,44.19940954660297,High-Value,Loyal_Customers,Low Risk,HIGH,4051.17,3143.7766425508053,-907.3933574491948,17,5,4051.17,4,4,5,4.4,44
12657.0,42.486734519570085,Regular,Champions,Low Risk,NORMAL,1643.18,1906.8262661223537,263.6462661223536,11,4,1643.18,5,4,4,4.300000000000001,54
12658.0,22.417704641169234,Regular,Promising,Medium Risk,NORMAL,686.05,1722.2765733924086,1036.2265733924087,19,1,686.05,4,1,3,2.7,41
12659.0,11.85601146452639,Regular,Promising,Medium Risk,NORMAL,91.68,220.60359410653632,128.9235941065363,30,1,91.68,4,1,1,1.9,41
12660.0,15.654278401887806,Regular,New_Customers,Medium Risk,NORMAL,245.1,349.64407143924836,104.54407143924837,11,1,245.1,5,1,1,2.2,51
12662.0,52.84898380555171,High-Value,Champions,Low Risk,HIGH,3849.78,6217.135326848289,2367.3553268482888,1,11,3849.78,5,5,5,5.0,55
12664.0,52.38021591276208,High-Value,Champions,Low Risk,HIGH,4881.88,4963.895822736284,82.01582273628355,8,9,4881.88,5,5,5,5.0,55
12665.0,0.7163805865970746,Regular,Hibernating,High Risk,MEDIUM,63.0,515.6727444060737,452.67274440607366,325,1,63.0,1,1,1,1.0,11
12667.0,18.640880555417475,Regular,About_to_Sleep,Medium Risk,NORMAL,620.1300000000001,1650.5630357485768,1030.4330357485767,58,1,620.1300000000001,3,1,3,2.4000000000000004,31
12668.0,47.774550034664635,High-Value,Champions,Low Risk,HIGH,3807.15,2676.2940111641765,-1130.8559888358236,12,4,3807.15,5,4,5,4.7,54
12669.0,32.81025624746664,High-Value,At_Risk,Medium Risk,HIGH,2744.03,2771.7536983867913,27.723698386791057,151,3,2744.03,2,3,5,3.5,23
12670.0,48.010542194930174,High-Value,Champions,Low Risk,HIGH,2996.0500000000006,3307.213283696845,311.16328369684425,10,5,2996.0500000000006,5,4,5,4.7,54
12672.0,0.721741299499489,Regular,Hibernating,High Risk,MEDIUM,225.9,530.0044793282934,304.10447932829345,330,1,225.9,1,1,1,1.0,11
12673.0,29.87874095814641,Regular,Potential_Loyalists,Low Risk,NORMAL,610.52,1618.1081191509977,1007.5881191509977,5,2,610.52,5,2,3,3.3000000000000003,52
12674.0,34.87947921904242,Regular,Loyal_Customers,Low Risk,NORMAL,1970.6,1620.08184161249,-350.51815838750986,39,4,1970.6,3,4,4,3.7,34
12676.0,42.578651981446114,Regular,Loyal_Customers,Low Risk,NORMAL,1331.39,2152.5653538726356,821.1753538726355,25,6,1331.39,4,5,4,4.300000000000001,45
12678.0,45.49380280399684,High-Value,Loyal_Customers,Low Risk,HIGH,17628.46,6604.3053796377535,-11024.154620362246,42,12,17628.46,3,5,5,4.4,35
12679.0,34.90092207065208,Regular,Loyal_Customers,Low Risk,NORMAL,1113.02,1677.40878130137,564.38878130137,59,4,1113.02,3,4,4,3.7,34
12680.0,37.18926972125117,Regular,Champions,Low Risk,NORMAL,862.8100000000002,1111.5613982205357,248.75139822053552,1,4,862.8100000000002,5,4,3,3.9,54
12681.0,51.66485705497946,High-Value,Loyal_Customers,Low Risk,HIGH,13787.54,13076.93474611048,-710.6052538895201,15,22,13787.54,4,5,5,4.7,45
12682.0,57.61492914182329,High-Value,Champions,Low Risk,HIGH,12288.22,18958.773697832752,6670.553697832753,4,31,12288.22,5,5,5,5.0,55
12683.0,53.80474601499919,High-Value,Champions,Low Risk,HIGH,8476.57,8772.342233807849,295.77223380784926,4,15,8476.57,5,5,5,5.0,55
12684.0,51.903943021909065,High-Value,Champions,Low Risk,HIGH,2283.63,3690.5918897331703,1406.9618897331702,8,7,2283.63,5,5,5,5.0,55
12685.0,47.86861178170163,High-Value,Loyal_Customers,Low Risk,HIGH,2863.08,2927.765792883346,64.68579288334604,28,6,2863.08,4,5,5,4.7,45
12686.0,0.76677128787977,Regular,Hibernating,High Risk,MEDIUM,89.14,650.3910526749416,561.2510526749417,372,1,89.14,1,1,1,1.0,11
12688.0,25.455769638562074,High-Value,Hibernating,High Risk,CRITICAL,4873.81,3160.7801929550496,-1713.0298070449508,114,1,4873.81,2,1,5,2.9,21
12689.0,31.369361678460034,Regular,Potential_Loyalists,Low Risk,NORMAL,1247.61,2261.401733844552,1013.791733844552,26,2,1247.61,4,2,4,3.4,42
12690.0,5.875538992033686,Regular,Hibernating,High Risk,MEDIUM,389.01,941.178851314615,552.168851314615,206,1,389.01,1,1,2,1.4,11
12691.0,42.58186840918756,Regular,Loyal_Customers,Low Risk,NORMAL,1035.8,2161.164394825967,1125.364394825967,28,6,1035.8,4,5,4,4.300000000000001,45
12693.0,25.86844674722025,Regular,At_Risk,Medium Risk,NORMAL,855.91,922.2179081490358,66.30790814903582,127,4,855.91,2,4,3,3.0,24
12694.0,22.31115493309662,Regular,About_to_Sleep,Low Risk,NORMAL,869.67,1437.4185330655616,567.7485330655617,70,2,869.67,3,2,3,2.7,32
12695.0,37.19570257673407,Regular,Champions,Low Risk,NORMAL,582.1,1128.7594801271996,546.6594801271996,7,4,582.1,5,4,3,3.9,54
12697.0,35.02998677291483,Regular,Potential_Loyalists,Low Risk,NORMAL,957.59,2022.4601083015407,1064.8701083015408,29,3,957.59,4,3,4,3.7,43
12700.0,47.7702614643427,High-Value,Champions,Low Risk,HIGH,4939.99,2664.8286232264,-2275.1613767736,8,4,4939.99,5,4,5,4.7,54
12701.0,18.50323871251086,Regular,Hibernating,Low Risk,NORMAL,797.71,1282.5809328728535,484.8709328728535,80,2,797.71,2,2,3,2.4000000000000004,22
12702.0,11.84529003872156,Regular,Promising,Medium Risk,NORMAL,219.0,191.94012426209633,-27.059875737903667,20,1,219.0,4,1,1,1.9,41
12703.0,13.368075036449675,Regular,About_to_Sleep,Medium Risk,NORMAL,283.55,921.2241484889707,637.6741484889708,71,1,283.55,3,1,2,2.0,31
12704.0,52.14100732475509,High-Value,Champions,Low Risk,HIGH,2340.84,4324.377509250284,1983.5375092502836,7,8,2340.84,5,5,5,5.0,55
12705.0,48.56908326443487,High-Value,Loyal_Customers,Low Risk,HIGH,6868.290000000001,4800.459181590244,-2067.830818409757,15,9,6868.290000000001,4,5,5,4.7,45
12707.0,11.254486626469296,Regular,Hibernating,High Risk,MEDIUM,603.42,1954.2860900341777,1350.866090034178,292,1,603.42,1,1,3,1.8000000000000005,11
12708.0,48.82330184856862,High-Value,Loyal_Customers,Low Risk,HIGH,2712.91,5480.106352858461,2767.196352858461,30,10,2712.91,4,5,5,4.7,45
12709.0,49.99790193699391,High-Value,Loyal_Customers,Low Risk,HIGH,9736.52,8620.370980599584,-1116.1490194004164,15,15,9736.52,4,5,5,4.7,45
12710.0,27.46561717560649,Regular,At_Risk,Medium Risk,NORMAL,1149.0200000000002,1850.3695631694375,701.3495631694373,97,3,1149.0200000000002,2,3,4,3.1,23
12712.0,49.53663904226766,High-Value,Loyal_Customers,Low Risk,HIGH,4396.13,7387.195905378687,2991.0659053786867,29,13,4396.13,4,5,5,4.7,45
12713.0,26.217043721111125,Regular,New_Customers,Medium Risk,NORMAL,848.5500000000001,1854.1833977095646,1005.6333977095645,1,1,848.5500000000001,5,1,3,3.0,51
12714.0,48.00947005234969,High-Value,Champions,Low Risk,HIGH,4708.860000000001,3304.3469367124007,-1404.5130632875998,9,5,4708.860000000001,5,4,5,4.7,54
12715.0,9.586962380375986,Regular,Hibernating,High Risk,MEDIUM,353.86,838.0452229073628,484.1852229073628,106,1,353.86,2,1,2,1.7,21
12716.0,35.16441218808,Regular,Potential_Loyalists,Low Risk,NORMAL,1053.4900000000002,2381.8431702239313,1328.353170223931,4,2,1053.4900000000002,5,2,4,3.7,52
12717.0,23.866104208239214,Regular,Hibernating,Medium Risk,NORMAL,1030.98,2252.6929668257562,1221.7129668257562,151,2,1030.98,2,2,4,2.8,22
12718.0,8.0813316639356,Regular,About_to_Sleep,Medium Risk,NORMAL,238.25,154.62275043159252,-83.62724956840748,71,1,238.25,3,1,1,1.6,31
12719.0,29.87874095814641,Regular,Potential_Loyalists,Low Risk,NORMAL,644.95,1618.1081191509977,973.1581191509977,5,2,644.95,5,2,3,3.3000000000000003,52
12720.0,56.18503832668377,High-Value,Champions,Low Risk,HIGH,5781.730000000001,15135.99555183897,9354.26555183897,3,25,5781.730000000001,5,5,5,5.0,55
12721.0,47.87290035202356,High-Value,Loyal_Customers,Low Risk,HIGH,2656.13,2939.2311808211216,283.1011808211215,32,6,2656.13,4,5,5,4.7,45
12722.0,31.110160131354043,Regular,At_Risk,Low Risk,NORMAL,997.63,1568.4327328597662,570.8027328597663,85,4,997.63,2,4,4,3.4,24
12723.0,37.43062259441913,Regular,Champions,Low Risk,NORMAL,725.07,1756.8124056754243,1031.7424056754244,4,5,725.07,5,4,3,3.9,54
12724.0,42.480301664087186,Regular,Champions,Low Risk,NORMAL,1031.41,1889.6281842156898,858.2181842156897,5,4,1031.41,5,4,4,4.300000000000001,54
12725.0,6.052442517813361,Regular,Hibernating,High Risk,MEDIUM,427.8,1414.1261037478755,986.3261037478755,371,1,427.8,1,1,2,1.4,11
12726.0,48.106748227128136,High-Value,Loyal_Customers,Low Risk,HIGH,2609.1,3564.4177593849026,955.3177593849027,28,7,2609.1,4,5,5,4.7,45
12727.0,51.907159449650514,High-Value,Champions,Low Risk,HIGH,3980.7,3699.1909306865027,-281.5090693134971,11,7,3980.7,5,5,5,5.0,55
